stock_symbol,date,close_price,daily_return,annualized_return,annualized_volatility,sharpe_ratio,investment_status
TSLA,2021-10-21,298.0,3.2571,0.688245,0.671795,0.976853,High Risk
TSLA,2021-10-22,303.23,1.75503,0.688245,0.671795,0.976853,High Risk
TSLA,2021-10-25,341.62,12.6604,0.688245,0.671795,0.976853,High Risk
TSLA,2021-10-26,339.48,-0.626427,0.688245,0.671795,0.976853,High Risk
TSLA,2021-10-27,345.95,1.90586,0.688245,0.671795,0.976853,High Risk
TSLA,2021-10-28,359.01,3.77511,0.688245,0.671795,0.976853,High Risk
TSLA,2021-10-29,371.33,3.43166,0.688245,0.671795,0.976853,High Risk
TSLA,2021-11-01,402.86,8.4911,0.688245,0.671795,0.976853,High Risk
TSLA,2021-11-02,390.67,-3.02587,0.688245,0.671795,0.976853,High Risk
TSLA,2021-11-03,404.62,3.57079,0.688245,0.671795,0.976853,High Risk
TSLA,2021-11-04,409.97,1.32223,0.688245,0.671795,0.976853,High Risk
TSLA,2021-11-05,407.36,-0.636632,0.688245,0.671795,0.976853,High Risk
TSLA,2021-11-08,387.65,-4.83847,0.688245,0.671795,0.976853,High Risk
TSLA,2021-11-09,341.17,-11.9902,0.688245,0.671795,0.976853,High Risk
TSLA,2021-11-10,355.98,4.34094,0.688245,0.671795,0.976853,High Risk
TSLA,2021-11-11,354.5,-0.415754,0.688245,0.671795,0.976853,High Risk
TSLA,2021-11-12,344.47,-2.82934,0.688245,0.671795,0.976853,High Risk
TSLA,2021-11-15,337.8,-1.93631,0.688245,0.671795,0.976853,High Risk
TSLA,2021-11-16,351.58,4.07934,0.688245,0.671795,0.976853,High Risk
TSLA,2021-11-17,363.0,3.24819,0.688245,0.671795,0.976853,High Risk
TSLA,2021-11-18,365.46,0.677686,0.688245,0.671795,0.976853,High Risk
TSLA,2021-11-19,379.02,3.71039,0.688245,0.671795,0.976853,High Risk
TSLA,2021-11-22,385.62,1.74133,0.688245,0.671795,0.976853,High Risk
TSLA,2021-11-23,369.68,-4.1336,0.688245,0.671795,0.976853,High Risk
TSLA,2021-11-24,372.0,0.62757,0.688245,0.671795,0.976853,High Risk
TSLA,2021-11-26,360.64,-3.05376,0.688245,0.671795,0.976853,High Risk
TSLA,2021-11-29,379.0,5.09095,0.688245,0.671795,0.976853,High Risk
TSLA,2021-11-30,381.59,0.683377,0.688245,0.671795,0.976853,High Risk
TSLA,2021-12-01,365.0,-4.3476,0.688245,0.671795,0.976853,High Risk
TSLA,2021-12-02,361.53,-0.950685,0.688245,0.671795,0.976853,High Risk
TSLA,2021-12-03,338.32,-6.41994,0.688245,0.671795,0.976853,High Risk
TSLA,2021-12-06,336.34,-0.585245,0.688245,0.671795,0.976853,High Risk
TSLA,2021-12-07,350.58,4.23381,0.688245,0.671795,0.976853,High Risk
TSLA,2021-12-08,356.32,1.63729,0.688245,0.671795,0.976853,High Risk
TSLA,2021-12-09,334.6,-6.09564,0.688245,0.671795,0.976853,High Risk
TSLA,2021-12-10,339.01,1.31799,0.688245,0.671795,0.976853,High Risk
TSLA,2021-12-13,322.14,-4.97625,0.688245,0.671795,0.976853,High Risk
TSLA,2021-12-14,319.5,-0.819519,0.688245,0.671795,0.976853,High Risk
TSLA,2021-12-15,325.33,1.82473,0.688245,0.671795,0.976853,High Risk
TSLA,2021-12-16,308.97,-5.02874,0.688245,0.671795,0.976853,High Risk
TSLA,2021-12-17,310.86,0.61171,0.688245,0.671795,0.976853,High Risk
TSLA,2021-12-20,299.98,-3.49997,0.688245,0.671795,0.976853,High Risk
TSLA,2021-12-21,312.84,4.28695,0.688245,0.671795,0.976853,High Risk
TSLA,2021-12-22,336.29,7.49584,0.688245,0.671795,0.976853,High Risk
TSLA,2021-12-23,355.67,5.76288,0.688245,0.671795,0.976853,High Risk
TSLA,2021-12-27,364.65,2.52481,0.688245,0.671795,0.976853,High Risk
TSLA,2021-12-28,362.82,-0.501851,0.688245,0.671795,0.976853,High Risk
TSLA,2021-12-29,362.06,-0.20947,0.688245,0.671795,0.976853,High Risk
TSLA,2021-12-30,356.78,-1.45832,0.688245,0.671795,0.976853,High Risk
TSLA,2021-12-31,352.26,-1.26689,0.688245,0.671795,0.976853,High Risk
TSLA,2022-01-03,399.93,13.5326,0.688245,0.671795,0.976853,High Risk
TSLA,2022-01-04,383.2,-4.18323,0.688245,0.671795,0.976853,High Risk
TSLA,2022-01-05,362.71,-5.34708,0.688245,0.671795,0.976853,High Risk
TSLA,2022-01-06,354.9,-2.15323,0.688245,0.671795,0.976853,High Risk
TSLA,2022-01-07,342.32,-3.54466,0.688245,0.671795,0.976853,High Risk
TSLA,2022-01-10,352.71,3.03517,0.688245,0.671795,0.976853,High Risk
TSLA,2022-01-11,354.8,0.592555,0.688245,0.671795,0.976853,High Risk
TSLA,2022-01-12,368.74,3.92897,0.688245,0.671795,0.976853,High Risk
TSLA,2022-01-13,343.85,-6.75001,0.688245,0.671795,0.976853,High Risk
TSLA,2022-01-14,349.87,1.75076,0.688245,0.671795,0.976853,High Risk
TSLA,2022-01-18,343.5,-1.82068,0.688245,0.671795,0.976853,High Risk
TSLA,2022-01-19,331.88,-3.38282,0.688245,0.671795,0.976853,High Risk
TSLA,2022-01-20,332.09,0.063276,0.688245,0.671795,0.976853,High Risk
TSLA,2022-01-21,314.63,-5.25761,0.688245,0.671795,0.976853,High Risk
TSLA,2022-01-24,310.0,-1.47157,0.688245,0.671795,0.976853,High Risk
TSLA,2022-01-25,306.13,-1.24839,0.688245,0.671795,0.976853,High Risk
TSLA,2022-01-26,312.47,2.07102,0.688245,0.671795,0.976853,High Risk
TSLA,2022-01-27,276.37,-11.5531,0.688245,0.671795,0.976853,High Risk
TSLA,2022-01-28,282.12,2.08054,0.688245,0.671795,0.976853,High Risk
TSLA,2022-01-31,312.24,10.6763,0.688245,0.671795,0.976853,High Risk
TSLA,2022-02-01,310.42,-0.582885,0.688245,0.671795,0.976853,High Risk
TSLA,2022-02-02,301.89,-2.74789,0.688245,0.671795,0.976853,High Risk
TSLA,2022-02-03,297.05,-1.60323,0.688245,0.671795,0.976853,High Risk
TSLA,2022-02-04,307.77,3.60882,0.688245,0.671795,0.976853,High Risk
TSLA,2022-02-07,302.45,-1.72856,0.688245,0.671795,0.976853,High Risk
TSLA,2022-02-08,307.33,1.61349,0.688245,0.671795,0.976853,High Risk
TSLA,2022-02-09,310.67,1.08678,0.688245,0.671795,0.976853,High Risk
TSLA,2022-02-10,301.52,-2.94525,0.688245,0.671795,0.976853,High Risk
TSLA,2022-02-11,286.67,-4.92505,0.688245,0.671795,0.976853,High Risk
TSLA,2022-02-14,291.92,1.83137,0.688245,0.671795,0.976853,High Risk
TSLA,2022-02-15,307.48,5.33023,0.688245,0.671795,0.976853,High Risk
TSLA,2022-02-16,307.8,0.104072,0.688245,0.671795,0.976853,High Risk
TSLA,2022-02-17,292.12,-5.09422,0.688245,0.671795,0.976853,High Risk
TSLA,2022-02-18,285.66,-2.21142,0.688245,0.671795,0.976853,High Risk
TSLA,2022-02-22,273.84,-4.13779,0.688245,0.671795,0.976853,High Risk
TSLA,2022-02-23,254.68,-6.99679,0.688245,0.671795,0.976853,High Risk
TSLA,2022-02-24,266.92,4.80603,0.688245,0.671795,0.976853,High Risk
TSLA,2022-02-25,269.96,1.13892,0.688245,0.671795,0.976853,High Risk
TSLA,2022-02-28,290.14,7.47518,0.688245,0.671795,0.976853,High Risk
TSLA,2022-03-01,288.12,-0.696216,0.688245,0.671795,0.976853,High Risk
TSLA,2022-03-02,293.3,1.79786,0.688245,0.671795,0.976853,High Risk
TSLA,2022-03-03,279.76,-4.61643,0.688245,0.671795,0.976853,High Risk
TSLA,2022-03-04,279.43,-0.117958,0.688245,0.671795,0.976853,High Risk
TSLA,2022-03-07,268.19,-4.02247,0.688245,0.671795,0.976853,High Risk
TSLA,2022-03-08,274.8,2.46467,0.688245,0.671795,0.976853,High Risk
TSLA,2022-03-09,286.32,4.19214,0.688245,0.671795,0.976853,High Risk
TSLA,2022-03-10,279.43,-2.4064,0.688245,0.671795,0.976853,High Risk
TSLA,2022-03-11,265.12,-5.12114,0.688245,0.671795,0.976853,High Risk
TSLA,2022-03-14,255.46,-3.64363,0.688245,0.671795,0.976853,High Risk
TSLA,2022-03-15,267.3,4.63478,0.688245,0.671795,0.976853,High Risk
TSLA,2022-03-16,280.08,4.78115,0.688245,0.671795,0.976853,High Risk
TSLA,2022-03-17,290.53,3.73108,0.688245,0.671795,0.976853,High Risk
TSLA,2022-03-18,301.8,3.87912,0.688245,0.671795,0.976853,High Risk
TSLA,2022-03-21,307.05,1.73956,0.688245,0.671795,0.976853,High Risk
TSLA,2022-03-22,331.33,7.90751,0.688245,0.671795,0.976853,High Risk
TSLA,2022-03-23,333.04,0.516102,0.688245,0.671795,0.976853,High Risk
TSLA,2022-03-24,337.97,1.4803,0.688245,0.671795,0.976853,High Risk
TSLA,2022-03-25,336.88,-0.322514,0.688245,0.671795,0.976853,High Risk
TSLA,2022-03-28,363.95,8.0355,0.688245,0.671795,0.976853,High Risk
TSLA,2022-03-29,366.52,0.706141,0.688245,0.671795,0.976853,High Risk
TSLA,2022-03-30,364.66,-0.507476,0.688245,0.671795,0.976853,High Risk
TSLA,2022-03-31,359.2,-1.49729,0.688245,0.671795,0.976853,High Risk
TSLA,2022-04-01,361.53,0.648664,0.688245,0.671795,0.976853,High Risk
TSLA,2022-04-04,381.82,5.61226,0.688245,0.671795,0.976853,High Risk
TSLA,2022-04-05,363.75,-4.7326,0.688245,0.671795,0.976853,High Risk
TSLA,2022-04-06,348.59,-4.1677,0.688245,0.671795,0.976853,High Risk
TSLA,2022-04-07,352.42,1.09871,0.688245,0.671795,0.976853,High Risk
TSLA,2022-04-08,341.83,-3.00494,0.688245,0.671795,0.976853,High Risk
TSLA,2022-04-11,325.31,-4.83281,0.688245,0.671795,0.976853,High Risk
TSLA,2022-04-12,328.98,1.12815,0.688245,0.671795,0.976853,High Risk
TSLA,2022-04-13,340.79,3.58988,0.688245,0.671795,0.976853,High Risk
TSLA,2022-04-14,328.33,-3.65621,0.688245,0.671795,0.976853,High Risk
TSLA,2022-04-18,334.76,1.9584,0.688245,0.671795,0.976853,High Risk
TSLA,2022-04-19,342.72,2.37782,0.688245,0.671795,0.976853,High Risk
TSLA,2022-04-20,325.73,-4.9574,0.688245,0.671795,0.976853,High Risk
TSLA,2022-04-21,336.26,3.23274,0.688245,0.671795,0.976853,High Risk
TSLA,2022-04-22,335.02,-0.368762,0.688245,0.671795,0.976853,High Risk
TSLA,2022-04-25,332.67,-0.701451,0.688245,0.671795,0.976853,High Risk
TSLA,2022-04-26,292.14,-12.1832,0.688245,0.671795,0.976853,High Risk
TSLA,2022-04-27,293.84,0.581913,0.688245,0.671795,0.976853,High Risk
TSLA,2022-04-28,292.5,-0.45603,0.688245,0.671795,0.976853,High Risk
TSLA,2022-04-29,290.25,-0.769231,0.688245,0.671795,0.976853,High Risk
TSLA,2022-05-02,300.98,3.69681,0.688245,0.671795,0.976853,High Risk
TSLA,2022-05-03,303.08,0.697721,0.688245,0.671795,0.976853,High Risk
TSLA,2022-05-04,317.54,4.77102,0.688245,0.671795,0.976853,High Risk
TSLA,2022-05-05,291.09,-8.32966,0.688245,0.671795,0.976853,High Risk
TSLA,2022-05-06,288.55,-0.872582,0.688245,0.671795,0.976853,High Risk
TSLA,2022-05-09,262.37,-9.07295,0.688245,0.671795,0.976853,High Risk
TSLA,2022-05-10,266.68,1.64272,0.688245,0.671795,0.976853,High Risk
TSLA,2022-05-11,244.67,-8.25334,0.688245,0.671795,0.976853,High Risk
TSLA,2022-05-12,242.67,-0.817428,0.688245,0.671795,0.976853,High Risk
TSLA,2022-05-13,256.53,5.71146,0.688245,0.671795,0.976853,High Risk
TSLA,2022-05-16,241.46,-5.87456,0.688245,0.671795,0.976853,High Risk
TSLA,2022-05-17,253.87,5.13957,0.688245,0.671795,0.976853,High Risk
TSLA,2022-05-18,236.6,-6.80269,0.688245,0.671795,0.976853,High Risk
TSLA,2022-05-19,236.47,-0.054945,0.688245,0.671795,0.976853,High Risk
TSLA,2022-05-20,221.3,-6.41519,0.688245,0.671795,0.976853,High Risk
TSLA,2022-05-23,224.97,1.65838,0.688245,0.671795,0.976853,High Risk
TSLA,2022-05-24,209.39,-6.92537,0.688245,0.671795,0.976853,High Risk
TSLA,2022-05-25,219.6,4.87607,0.688245,0.671795,0.976853,High Risk
TSLA,2022-05-26,235.91,7.42714,0.688245,0.671795,0.976853,High Risk
TSLA,2022-05-27,253.21,7.3333,0.688245,0.671795,0.976853,High Risk
TSLA,2022-05-31,252.75,-0.181667,0.688245,0.671795,0.976853,High Risk
TSLA,2022-06-01,246.79,-2.35806,0.688245,0.671795,0.976853,High Risk
TSLA,2022-06-02,258.33,4.67604,0.688245,0.671795,0.976853,High Risk
TSLA,2022-06-03,234.52,-9.21689,0.688245,0.671795,0.976853,High Risk
TSLA,2022-06-06,238.28,1.60327,0.688245,0.671795,0.976853,High Risk
TSLA,2022-06-07,238.89,0.256001,0.688245,0.671795,0.976853,High Risk
TSLA,2022-06-08,241.87,1.24744,0.688245,0.671795,0.976853,High Risk
TSLA,2022-06-09,239.71,-0.893042,0.688245,0.671795,0.976853,High Risk
TSLA,2022-06-10,232.23,-3.12044,0.688245,0.671795,0.976853,High Risk
TSLA,2022-06-13,215.74,-7.10072,0.688245,0.671795,0.976853,High Risk
TSLA,2022-06-14,220.89,2.38713,0.688245,0.671795,0.976853,High Risk
TSLA,2022-06-15,233.0,5.48237,0.688245,0.671795,0.976853,High Risk
TSLA,2022-06-16,213.1,-8.54077,0.688245,0.671795,0.976853,High Risk
TSLA,2022-06-17,216.76,1.7175,0.688245,0.671795,0.976853,High Risk
TSLA,2022-06-21,237.04,9.35597,0.688245,0.671795,0.976853,High Risk
TSLA,2022-06-22,236.09,-0.400776,0.688245,0.671795,0.976853,High Risk
TSLA,2022-06-23,235.07,-0.432039,0.688245,0.671795,0.976853,High Risk
TSLA,2022-06-24,245.71,4.52631,0.688245,0.671795,0.976853,High Risk
TSLA,2022-06-27,244.92,-0.321517,0.688245,0.671795,0.976853,High Risk
TSLA,2022-06-28,232.66,-5.00572,0.688245,0.671795,0.976853,High Risk
TSLA,2022-06-29,228.49,-1.79232,0.688245,0.671795,0.976853,High Risk
TSLA,2022-06-30,224.47,-1.75938,0.688245,0.671795,0.976853,High Risk
TSLA,2022-07-01,227.26,1.24293,0.688245,0.671795,0.976853,High Risk
TSLA,2022-07-05,233.07,2.55654,0.688245,0.671795,0.976853,High Risk
TSLA,2022-07-06,231.73,-0.574935,0.688245,0.671795,0.976853,High Risk
TSLA,2022-07-07,244.54,5.52799,0.688245,0.671795,0.976853,High Risk
TSLA,2022-07-08,250.76,2.54355,0.688245,0.671795,0.976853,High Risk
TSLA,2022-07-11,234.34,-6.54809,0.688245,0.671795,0.976853,High Risk
TSLA,2022-07-12,233.07,-0.541948,0.688245,0.671795,0.976853,High Risk
TSLA,2022-07-13,237.04,1.70335,0.688245,0.671795,0.976853,High Risk
TSLA,2022-07-14,238.31,0.535775,0.688245,0.671795,0.976853,High Risk
TSLA,2022-07-15,240.07,0.738534,0.688245,0.671795,0.976853,High Risk
TSLA,2022-07-18,240.55,0.199942,0.688245,0.671795,0.976853,High Risk
TSLA,2022-07-19,245.53,2.07026,0.688245,0.671795,0.976853,High Risk
TSLA,2022-07-20,247.5,0.802346,0.688245,0.671795,0.976853,High Risk
TSLA,2022-07-21,271.71,9.78182,0.688245,0.671795,0.976853,High Risk
TSLA,2022-07-22,272.24,0.195061,0.688245,0.671795,0.976853,High Risk
TSLA,2022-07-25,268.43,-1.3995,0.688245,0.671795,0.976853,High Risk
TSLA,2022-07-26,258.86,-3.56518,0.688245,0.671795,0.976853,High Risk
TSLA,2022-07-27,274.82,6.16549,0.688245,0.671795,0.976853,High Risk
TSLA,2022-07-28,280.9,2.21236,0.688245,0.671795,0.976853,High Risk
TSLA,2022-07-29,297.15,5.78498,0.688245,0.671795,0.976853,High Risk
TSLA,2022-08-01,297.28,0.043749,0.688245,0.671795,0.976853,High Risk
TSLA,2022-08-02,300.59,1.11343,0.688245,0.671795,0.976853,High Risk
TSLA,2022-08-03,307.4,2.26554,0.688245,0.671795,0.976853,High Risk
TSLA,2022-08-04,308.63,0.40013,0.688245,0.671795,0.976853,High Risk
TSLA,2022-08-05,288.17,-6.6293,0.688245,0.671795,0.976853,High Risk
TSLA,2022-08-08,290.42,0.780789,0.688245,0.671795,0.976853,High Risk
TSLA,2022-08-09,283.33,-2.44129,0.688245,0.671795,0.976853,High Risk
TSLA,2022-08-10,294.36,3.89299,0.688245,0.671795,0.976853,High Risk
TSLA,2022-08-11,286.63,-2.62604,0.688245,0.671795,0.976853,High Risk
TSLA,2022-08-12,300.03,4.67502,0.688245,0.671795,0.976853,High Risk
TSLA,2022-08-15,309.32,3.09636,0.688245,0.671795,0.976853,High Risk
TSLA,2022-08-16,306.56,-0.89228,0.688245,0.671795,0.976853,High Risk
TSLA,2022-08-17,304.0,-0.835073,0.688245,0.671795,0.976853,High Risk
TSLA,2022-08-18,302.87,-0.371711,0.688245,0.671795,0.976853,High Risk
TSLA,2022-08-19,296.67,-2.04708,0.688245,0.671795,0.976853,High Risk
TSLA,2022-08-22,289.91,-2.27863,0.688245,0.671795,0.976853,High Risk
TSLA,2022-08-23,296.45,2.25587,0.688245,0.671795,0.976853,High Risk
TSLA,2022-08-24,297.1,0.219261,0.688245,0.671795,0.976853,High Risk
TSLA,2022-08-25,296.07,-0.346685,0.688245,0.671795,0.976853,High Risk
TSLA,2022-08-26,288.09,-2.69531,0.688245,0.671795,0.976853,High Risk
TSLA,2022-08-29,284.82,-1.13506,0.688245,0.671795,0.976853,High Risk
TSLA,2022-08-30,277.7,-2.49982,0.688245,0.671795,0.976853,High Risk
TSLA,2022-08-31,275.61,-0.752611,0.688245,0.671795,0.976853,High Risk
TSLA,2022-09-01,277.16,0.562389,0.688245,0.671795,0.976853,High Risk
TSLA,2022-09-02,270.21,-2.50758,0.688245,0.671795,0.976853,High Risk
TSLA,2022-09-06,274.42,1.55805,0.688245,0.671795,0.976853,High Risk
TSLA,2022-09-07,283.7,3.38168,0.688245,0.671795,0.976853,High Risk
TSLA,2022-09-08,289.26,1.95982,0.688245,0.671795,0.976853,High Risk
TSLA,2022-09-09,299.68,3.6023,0.688245,0.671795,0.976853,High Risk
TSLA,2022-09-12,304.42,1.58169,0.688245,0.671795,0.976853,High Risk
TSLA,2022-09-13,292.13,-4.03719,0.688245,0.671795,0.976853,High Risk
TSLA,2022-09-14,302.61,3.58744,0.688245,0.671795,0.976853,High Risk
TSLA,2022-09-15,303.75,0.376723,0.688245,0.671795,0.976853,High Risk
TSLA,2022-09-16,303.35,-0.131687,0.688245,0.671795,0.976853,High Risk
TSLA,2022-09-19,309.07,1.88561,0.688245,0.671795,0.976853,High Risk
TSLA,2022-09-20,308.73,-0.110007,0.688245,0.671795,0.976853,High Risk
TSLA,2022-09-21,300.8,-2.56859,0.688245,0.671795,0.976853,High Risk
TSLA,2022-09-22,288.59,-4.05918,0.688245,0.671795,0.976853,High Risk
TSLA,2022-09-23,275.33,-4.59475,0.688245,0.671795,0.976853,High Risk
TSLA,2022-09-26,276.01,0.246976,0.688245,0.671795,0.976853,High Risk
TSLA,2022-09-27,282.94,2.51078,0.688245,0.671795,0.976853,High Risk
TSLA,2022-09-28,287.81,1.72121,0.688245,0.671795,0.976853,High Risk
TSLA,2022-09-29,268.21,-6.81005,0.688245,0.671795,0.976853,High Risk
TSLA,2022-09-30,265.25,-1.10361,0.688245,0.671795,0.976853,High Risk
TSLA,2022-10-03,242.4,-8.61452,0.688245,0.671795,0.976853,High Risk
TSLA,2022-10-04,249.44,2.90429,0.688245,0.671795,0.976853,High Risk
TSLA,2022-10-05,240.81,-3.45975,0.688245,0.671795,0.976853,High Risk
TSLA,2022-10-06,238.13,-1.11291,0.688245,0.671795,0.976853,High Risk
TSLA,2022-10-07,223.07,-6.32428,0.688245,0.671795,0.976853,High Risk
TSLA,2022-10-10,222.96,-0.049312,0.688245,0.671795,0.976853,High Risk
TSLA,2022-10-11,216.5,-2.89738,0.688245,0.671795,0.976853,High Risk
TSLA,2022-10-12,217.24,0.341801,0.688245,0.671795,0.976853,High Risk
TSLA,2022-10-13,221.72,2.06224,0.688245,0.671795,0.976853,High Risk
TSLA,2022-10-14,204.99,-7.54555,0.688245,0.671795,0.976853,High Risk
TSLA,2022-10-17,219.35,7.00522,0.688245,0.671795,0.976853,High Risk
TSLA,2022-10-18,220.19,0.38295,0.688245,0.671795,0.976853,High Risk
TSLA,2022-10-19,222.04,0.840183,0.688245,0.671795,0.976853,High Risk
TSLA,2022-10-20,207.28,-6.64745,0.688245,0.671795,0.976853,High Risk
TSLA,2022-10-21,214.44,3.45427,0.688245,0.671795,0.976853,High Risk
TSLA,2022-10-24,211.25,-1.4876,0.688245,0.671795,0.976853,High Risk
TSLA,2022-10-25,222.42,5.28757,0.688245,0.671795,0.976853,High Risk
TSLA,2022-10-26,224.64,0.998112,0.688245,0.671795,0.976853,High Risk
TSLA,2022-10-27,225.09,0.200321,0.688245,0.671795,0.976853,High Risk
TSLA,2022-10-28,228.52,1.52383,0.688245,0.671795,0.976853,High Risk
TSLA,2022-10-31,227.54,-0.428846,0.688245,0.671795,0.976853,High Risk
TSLA,2022-11-01,227.82,0.123055,0.688245,0.671795,0.976853,High Risk
TSLA,2022-11-02,214.98,-5.63603,0.688245,0.671795,0.976853,High Risk
TSLA,2022-11-03,215.31,0.153503,0.688245,0.671795,0.976853,High Risk
TSLA,2022-11-04,207.47,-3.64126,0.688245,0.671795,0.976853,High Risk
TSLA,2022-11-07,197.08,-5.00795,0.688245,0.671795,0.976853,High Risk
TSLA,2022-11-08,191.3,-2.93282,0.688245,0.671795,0.976853,High Risk
TSLA,2022-11-09,177.59,-7.16675,0.688245,0.671795,0.976853,High Risk
TSLA,2022-11-10,190.72,7.39343,0.688245,0.671795,0.976853,High Risk
TSLA,2022-11-11,195.97,2.75273,0.688245,0.671795,0.976853,High Risk
TSLA,2022-11-14,190.95,-2.56162,0.688245,0.671795,0.976853,High Risk
TSLA,2022-11-15,194.42,1.81723,0.688245,0.671795,0.976853,High Risk
TSLA,2022-11-16,186.92,-3.85763,0.688245,0.671795,0.976853,High Risk
TSLA,2022-11-17,183.17,-2.00621,0.688245,0.671795,0.976853,High Risk
TSLA,2022-11-18,180.19,-1.6269,0.688245,0.671795,0.976853,High Risk
TSLA,2022-11-21,167.87,-6.83723,0.688245,0.671795,0.976853,High Risk
TSLA,2022-11-22,169.91,1.21523,0.688245,0.671795,0.976853,High Risk
TSLA,2022-11-23,183.2,7.82179,0.688245,0.671795,0.976853,High Risk
TSLA,2022-11-25,182.86,-0.18559,0.688245,0.671795,0.976853,High Risk
TSLA,2022-11-28,182.92,0.032812,0.688245,0.671795,0.976853,High Risk
TSLA,2022-11-29,180.83,-1.14258,0.688245,0.671795,0.976853,High Risk
TSLA,2022-11-30,194.7,7.67019,0.688245,0.671795,0.976853,High Risk
TSLA,2022-12-01,194.7,0.0,0.688245,0.671795,0.976853,High Risk
TSLA,2022-12-02,194.86,0.082178,0.688245,0.671795,0.976853,High Risk
TSLA,2022-12-05,182.45,-6.36868,0.688245,0.671795,0.976853,High Risk
TSLA,2022-12-06,179.82,-1.44149,0.688245,0.671795,0.976853,High Risk
TSLA,2022-12-07,174.04,-3.21432,0.688245,0.671795,0.976853,High Risk
TSLA,2022-12-08,173.44,-0.344748,0.688245,0.671795,0.976853,High Risk
TSLA,2022-12-09,179.05,3.23455,0.688245,0.671795,0.976853,High Risk
TSLA,2022-12-12,167.82,-6.27199,0.688245,0.671795,0.976853,High Risk
TSLA,2022-12-13,160.95,-4.09367,0.688245,0.671795,0.976853,High Risk
TSLA,2022-12-14,156.8,-2.57844,0.688245,0.671795,0.976853,High Risk
TSLA,2022-12-15,157.67,0.554847,0.688245,0.671795,0.976853,High Risk
TSLA,2022-12-16,150.23,-4.71872,0.688245,0.671795,0.976853,High Risk
TSLA,2022-12-19,149.87,-0.239633,0.688245,0.671795,0.976853,High Risk
TSLA,2022-12-20,137.8,-8.05365,0.688245,0.671795,0.976853,High Risk
TSLA,2022-12-21,137.57,-0.166909,0.688245,0.671795,0.976853,High Risk
TSLA,2022-12-22,125.35,-8.88275,0.688245,0.671795,0.976853,High Risk
TSLA,2022-12-23,123.15,-1.75509,0.688245,0.671795,0.976853,High Risk
TSLA,2022-12-27,109.1,-11.4089,0.688245,0.671795,0.976853,High Risk
TSLA,2022-12-28,112.71,3.30889,0.688245,0.671795,0.976853,High Risk
TSLA,2022-12-29,121.82,8.08269,0.688245,0.671795,0.976853,High Risk
TSLA,2022-12-30,123.18,1.1164,0.688245,0.671795,0.976853,High Risk
TSLA,2023-01-03,108.1,-12.2422,0.688245,0.671795,0.976853,High Risk
TSLA,2023-01-04,113.64,5.12488,0.688245,0.671795,0.976853,High Risk
TSLA,2023-01-05,110.34,-2.90391,0.688245,0.671795,0.976853,High Risk
TSLA,2023-01-06,113.06,2.46511,0.688245,0.671795,0.976853,High Risk
TSLA,2023-01-09,119.77,5.9349,0.688245,0.671795,0.976853,High Risk
TSLA,2023-01-10,118.85,-0.768139,0.688245,0.671795,0.976853,High Risk
TSLA,2023-01-11,123.22,3.6769,0.688245,0.671795,0.976853,High Risk
TSLA,2023-01-12,123.56,0.275929,0.688245,0.671795,0.976853,High Risk
TSLA,2023-01-13,122.4,-0.938815,0.688245,0.671795,0.976853,High Risk
TSLA,2023-01-17,131.49,7.42647,0.688245,0.671795,0.976853,High Risk
TSLA,2023-01-18,128.78,-2.06099,0.688245,0.671795,0.976853,High Risk
TSLA,2023-01-19,127.17,-1.25019,0.688245,0.671795,0.976853,High Risk
TSLA,2023-01-20,133.42,4.91468,0.688245,0.671795,0.976853,High Risk
TSLA,2023-01-23,143.75,7.74247,0.688245,0.671795,0.976853,High Risk
TSLA,2023-01-24,143.89,0.097391,0.688245,0.671795,0.976853,High Risk
TSLA,2023-01-25,144.43,0.375287,0.688245,0.671795,0.976853,High Risk
TSLA,2023-01-26,160.27,10.9673,0.688245,0.671795,0.976853,High Risk
TSLA,2023-01-27,177.9,11.0002,0.688245,0.671795,0.976853,High Risk
TSLA,2023-01-30,166.66,-6.31816,0.688245,0.671795,0.976853,High Risk
TSLA,2023-01-31,173.22,3.93616,0.688245,0.671795,0.976853,High Risk
TSLA,2023-02-01,181.41,4.72809,0.688245,0.671795,0.976853,High Risk
TSLA,2023-02-02,188.27,3.78149,0.688245,0.671795,0.976853,High Risk
TSLA,2023-02-03,189.98,0.90827,0.688245,0.671795,0.976853,High Risk
TSLA,2023-02-06,194.76,2.51605,0.688245,0.671795,0.976853,High Risk
TSLA,2023-02-07,196.81,1.05258,0.688245,0.671795,0.976853,High Risk
TSLA,2023-02-08,201.29,2.27631,0.688245,0.671795,0.976853,High Risk
TSLA,2023-02-09,207.32,2.99568,0.688245,0.671795,0.976853,High Risk
TSLA,2023-02-10,196.89,-5.03087,0.688245,0.671795,0.976853,High Risk
TSLA,2023-02-13,194.64,-1.14277,0.688245,0.671795,0.976853,High Risk
TSLA,2023-02-14,209.25,7.50617,0.688245,0.671795,0.976853,High Risk
TSLA,2023-02-15,214.24,2.38471,0.688245,0.671795,0.976853,High Risk
TSLA,2023-02-16,202.04,-5.69455,0.688245,0.671795,0.976853,High Risk
TSLA,2023-02-17,208.31,3.10335,0.688245,0.671795,0.976853,High Risk
TSLA,2023-02-21,197.37,-5.25179,0.688245,0.671795,0.976853,High Risk
TSLA,2023-02-22,200.86,1.76825,0.688245,0.671795,0.976853,High Risk
